,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,☆,18,2018/12/10 18:17,037-078-YELLOW 036-695-YELLOW 037-081-YELLOW,29499,まちかど端末（店舗から）,0,115,4,3,2018/12/10 18:18,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 19:01,,2018/12/10 19:12,,,2018/12/10 18:17,0:00:00,0:00:00,,00,,,,,※※※同一人物と思われるため一番短い待ち時間を採用,
★,☆,18,2018/12/10 18:18,064-762-BANANA 062-660-BANANA,29500,乗客アプリ（地図から）,2855,716,1,2,2018/12/10 18:18,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 18:57,,2018/12/10 19:08,,2018/12/10 18:28,2018/12/10 18:28,0:00:00,0:00:00,,00,,,,,※※※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:18,064-762-BANANA 062-660-BANANA,29502,乗客アプリ（Myルートから）,2855,884,4,2,2018/12/10 18:18,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 18:58,,2018/12/10 19:10,,,2018/12/10 18:18,0:00:00,0:00:00,,00,,,,,※※※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:19,040-161-BLACK 040-160-BLACK,29504,まちかど端末（乗降ポイントから）,0,125,2,2,2018/12/10 18:19,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 18:58,,2018/12/10 19:07,,,2018/12/10 18:19,0:00:00,0:00:00,,00,39,,,,※645行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,18,2018/12/10 18:19,064-762-BANANA 062-660-BANANA,29505,乗客アプリ（地図から）,2855,151,4,2,2018/12/10 18:19,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 18:58,,2018/12/10 19:10,,2018/12/10 18:29,2018/12/10 18:29,0:00:00,0:00:00,,00,,,,,※※※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:21,064-762-BANANA 062-660-BANANA,29508,乗客アプリ（地図から）,2855,22,1,2,2018/12/10 18:21,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 18:54,,2018/12/10 19:05,,,2018/12/10 18:21,0:00:00,0:00:00,,00,,,,,※※※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:21,040-160-BLACK,29509,まちかど端末（乗降ポイントから）,0,264,1,1,2018/12/10 18:22,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 19:02,,2018/12/10 19:06,,,2018/12/10 18:21,0:00:00,0:00:00,,00,,,,,※642行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:22,115-721-SUN 114-167-SUN,29510,乗客アプリ（目的地から）,3931,129,3,2,2018/12/10 18:22,,,35.448676 139.635696,横浜平和プラザホテル,35.443659 139.650847,横浜マリンタワー,2018/12/10 19:06,,2018/12/10 19:15,,,2018/12/10 18:22,0:00:00,0:00:00,,00,,,,,※647行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:22,115-721-SUN 114-167-SUN,29511,乗客アプリ（目的地から）,3931,219,2,2,2018/12/10 18:37,,,35.448676 139.635696,横浜平和プラザホテル,35.443659 139.650847,横浜マリンタワー,2018/12/10 18:46,,2018/12/10 18:56,,,2018/12/10 18:22,0:00:00,0:00:00,,00,23,,,,※646行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:22,037-077-YELLOW,29512,まちかど端末（店舗から）,0,174,1,1,2018/12/10 18:24,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.447546 139.64358,横浜開港資料館,2018/12/10 19:02,,2018/12/10 19:08,,,2018/12/10 18:22,0:00:00,0:00:00,,00,39,,,,,
★,☆,18,2018/12/10 18:24,064-762-BANANA 062-660-BANANA,29514,乗客アプリ（地図から）,2855,864,10,2,2018/12/10 18:24,,,35.454389 139.630904,横浜ランドマークタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 19:02,,2018/12/10 19:12,,2018/12/10 18:33,2018/12/10 18:33,0:00:00,0:00:00,,00,28,,,,※※※※同一人物と思われるため一番短い待ち時間を採用,
★,☆,18,2018/12/10 18:25,065-342-BANANA,29517,乗客アプリ（目的地から）,5074,908,1,1,2018/12/10 18:25,,,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/10 19:00,,2018/12/10 19:09,,2018/12/10 18:35,2018/12/10 18:35,0:00:00,0:00:00,,00,,,,,※652行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:26,039-944-YELLOW,29518,まちかど端末（店舗から）,0,311,1,1,2018/12/10 19:03,,,35.453715 139.638133,横浜ワールドポーターズ,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/10 19:02,,2018/12/10 19:10,,,2018/12/10 18:26,0:00:00,0:00:00,,00,37,,,,,
★,☆,18,2018/12/10 18:26,065-342-BANANA,29519,乗客アプリ（目的地から）,5074,929,3,1,2018/12/10 18:28,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/10 19:00,,2018/12/10 19:11,,2018/12/10 18:36,2018/12/10 18:36,0:00:00,0:00:00,,00,24,,,,※650行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,18,2018/12/10 18:26,052-683-STRAWBERRY 052-664-STRAWBERRY,29520,乗客アプリ（簡単予約）,1396,33,4,2,2018/12/10 18:28,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/12/10 19:14,,2018/12/10 19:24,,2018/12/10 18:36,2018/12/10 18:36,0:00:00,0:00:00,,00,38,,,,,
-,☆,18,2018/12/10 18:26,040-160-BLACK 040-161-BLACK,29521,まちかど端末（乗降ポイントから）,0,621,9,2,2018/12/10 18:27,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/10 19:06,,2018/12/10 19:15,,,2018/12/10 18:26,0:00:00,0:00:00,,00,39,,,,,
-,☆,18,2018/12/10 18:27,168-339-CAKE,29523,乗客アプリWeb（地図から）,8910,407,3,2,2018/12/10 18:28,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 19:03,,2018/12/10 19:15,,,2018/12/10 18:27,0:00:00,0:00:00,,00,35,,,,,
-,☆,18,2018/12/10 18:31,168-349-CAKE,29530,乗客アプリWeb（簡単予約）,5791,778,15,2,2018/12/10 18:32,,,35.453715 139.638133,横浜ワールドポーターズ,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/10 19:06,,2018/12/10 19:17,,,2018/12/10 18:31,0:00:00,0:00:00,,00,34,,,,,
★,☆,18,2018/12/10 18:32,025-285-GREEN,29531,乗客アプリ（Myルートから）,5564,906,15,1,2018/12/10 18:33,,,35.443704 139.651332,ホテルメルパルク横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 18:59,,2018/12/10 19:10,,2018/12/10 18:42,2018/12/10 18:42,0:00:00,0:00:00,,00,16,,,,,
★,☆,18,2018/12/10 18:33,005-322-BLUE,29532,乗客アプリ（地図から）,4381,136,3,1,2018/12/10 18:45,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 18:43,,2018/12/10 18:59,,2018/12/10 18:43,2018/12/10 18:43,0:00:00,0:00:00,,00,02,,,,,
-,☆,18,2018/12/10 18:34,036-280-YELLOW 038-378-YELLOW 038-377-YELLOW,29534,まちかど端末（店舗から）,0,327,8,3,2018/12/10 18:36,,,35.443704 139.651332,ホテルメルパルク横浜,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 19:00,,2018/12/10 19:15,,,2018/12/10 18:34,0:00:00,0:00:00,,00,25,,,,,
-,☆,18,2018/12/10 18:37,102-441-SNOW,29536,乗客アプリ（地図から）,1482,503,15,1,2018/12/10 18:37,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 19:18,,2018/12/10 19:24,,,2018/12/10 18:37,0:00:00,0:00:00,,00,,,,,"※662,665行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,18,2018/12/10 18:38,005-324-BLUE,29538,まちかど端末（店舗から）,0,812,15,1,2018/12/10 18:47,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 18:58,,2018/12/10 19:07,,,2018/12/10 18:38,0:00:00,0:00:00,,00,19,,,,,
-,☆,18,2018/12/10 18:39,102-441-SNOW,29539,乗客アプリ（地図から）,1482,943,2,1,2018/12/10 18:40,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/12/10 19:20,,2018/12/10 19:31,,,2018/12/10 18:39,0:00:00,0:00:00,,00,40,,,,"※660,665行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,18,2018/12/10 18:40,077-034-ORANGE,29540,乗客アプリ（Myルートから）,5037,245,2,1,2018/12/10 18:40,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/12/10 19:16,,2018/12/10 19:25,,,2018/12/10 18:40,0:00:00,0:00:00,,00,,,,,※※※※※同一人物と思われるため一番短い待ち時間を採用,
★,☆,18,2018/12/10 18:40,077-034-ORANGE,29542,乗客アプリ（Myルートから）,5037,488,2,1,2018/12/10 18:41,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/12/10 19:16,,2018/12/10 19:25,,2018/12/10 18:50,2018/12/10 18:50,0:00:00,0:00:00,,00,,,,,※※※※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:41,102-441-SNOW,29543,乗客アプリ（地図から）,1482,175,11,1,2018/12/10 18:41,,,35.454389 139.630904,横浜ランドマークタワー,35.443908 139.635249,イセザキ・モール,2018/12/10 19:23,,2018/12/10 19:33,,,2018/12/10 18:41,0:00:00,0:00:00,,00,,,,,"※660,662行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,18,2018/12/10 18:43,077-034-ORANGE,29545,乗客アプリ（Myルートから）,5037,498,2,1,2018/12/10 18:43,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/12/10 19:17,,2018/12/10 19:26,,,2018/12/10 18:43,0:00:00,0:00:00,,00,,,,,※※※※※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/12/10 18:43,063-110-BANANA,29546,まちかど端末（店舗から）,0,363,8,1,2018/12/10 18:44,,,35.443704 139.651332,ホテルメルパルク横浜,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 18:53,,2018/12/10 19:29,,,2018/12/10 18:43,0:00:00,0:00:00,,00,10,,,,,
-,☆,18,2018/12/10 18:43,056-921-STRAWBERRY,29547,乗客アプリ（地図から）,3674,938,11,1,2018/12/10 19:24,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.443908 139.635249,イセザキ・モール,2018/12/10 19:18,,2018/12/10 19:27,,,2018/12/10 18:43,0:00:00,0:00:00,,00,40,,,,,
-,☆,18,2018/12/10 18:44,040-161-BLACK 040-160-BLACK,29548,まちかど端末（乗降ポイントから）,0,821,2,2,2018/12/10 18:44,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/12/10 19:21,,2018/12/10 19:30,,,2018/12/10 18:44,0:00:00,0:00:00,,00,37,,,,,
★,☆,18,2018/12/10 18:45,077-034-ORANGE,29550,乗客アプリ（Myルートから）,5037,761,3,1,2018/12/10 18:46,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/12/10 19:10,,2018/12/10 19:19,,2018/12/10 18:55,2018/12/10 18:55,0:00:00,0:00:00,,00,15,,,,※※※※※同一人物と思われるため一番短い待ち時間を採用,
★,☆,18,2018/12/10 18:48,005-324-BLUE,29552,まちかど端末（乗降ポイントから）,0,465,15,1,2018/12/10 18:50,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 18:58,,2018/12/10 19:24,,2018/12/10 18:58,2018/12/10 18:58,0:00:00,0:00:00,,00,00,,,,,
-,☆,18,2018/12/10 18:48,077-034-ORANGE,29553,乗客アプリ（Myルートから）,5037,575,2,1,2018/12/10 18:49,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/12/10 19:17,,2018/12/10 19:26,,,2018/12/10 18:48,0:00:00,0:00:00,,00,,,,,※※※※※同一人物と思われるため一番短い待ち時間を採用,
★,☆,18,2018/12/10 18:49,005-322-BLUE,29554,まちかど端末（乗降ポイントから）,0,791,8,1,2018/12/10 18:51,,,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 18:59,,2018/12/10 19:29,,2018/12/10 18:59,2018/12/10 18:59,0:00:00,0:00:00,,00,00,,,,,
-,☆,18,2018/12/10 18:49,037-398-YELLOW,29555,まちかど端末（店舗から）,0,426,8,1,2018/12/10 19:14,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/12/10 19:13,,2018/12/10 19:36,,,2018/12/10 18:49,0:00:00,0:00:00,,00,25,,,,,
-,☆,18,2018/12/10 18:49,056-715-STRAWBERRY,29556,まちかど端末（店舗から）,0,340,2,1,2018/12/10 18:50,,,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/12/10 19:17,,2018/12/10 19:26,,,2018/12/10 18:49,0:00:00,0:00:00,,00,28,,,,,
-,☆,18,2018/12/10 18:53,040-181-BLACK,29559,まちかど端末（店舗から）,0,307,15,1,2018/12/10 18:58,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/10 19:27,,2018/12/10 19:35,,,2018/12/10 18:53,0:00:00,0:00:00,,00,33,,,,,
-,☆,18,2018/12/10 18:53,038-374-YELLOW,29560,まちかど端末（乗降ポイントから）,0,125,2,1,2018/12/10 18:54,,,35.454389 139.630904,横浜ランドマークタワー,35.445857 139.647636,ホテルモントレ横浜,2018/12/10 19:30,,2018/12/10 19:42,,,2018/12/10 18:53,0:00:00,0:00:00,,00,37,,,,,
-,☆,18,2018/12/10 18:53,040-322-BLACK 040-323-BLACK,29561,乗客アプリ（地図から）,8096,472,3,2,2018/12/10 18:54,,,35.443659 139.650847,横浜マリンタワー,35.456605 139.635327,横浜ベイホテル東急,2018/12/10 19:18,,2018/12/10 19:37,,,2018/12/10 18:53,0:00:00,0:00:00,,00,25,,,,,
-,☆,18,2018/12/10 18:55,038-374-YELLOW,29565,乗客アプリ（Myルートから）,1789,912,2,1,2018/12/10 18:56,,,35.454389 139.630904,横浜ランドマークタワー,35.445857 139.647636,ホテルモントレ横浜,2018/12/10 19:30,,2018/12/10 19:42,,,2018/12/10 18:55,0:00:00,0:00:00,,00,34,,,,,
-,☆,18,2018/12/10 18:56,037-344-YELLOW,29566,乗客アプリ（簡単予約）,5719,367,6,1,2018/12/10 18:58,,,35.443659 139.650847,横浜マリンタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 19:17,,2018/12/10 19:34,,,2018/12/10 18:56,0:00:00,0:00:00,,00,20,,,,,
★,-,19,2018/12/10 18:16,034-966-YELLOW 034-965-YELLOW,29498,まちかど端末（店舗から）,0,455,8,2,,2018/12/10 19:16,2018/12/10 19:24,35.452963 139.642093,横浜赤レンガ倉庫,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 19:16,2018/12/10 19:16,2018/12/10 19:33,2018/12/10 19:30,2018/12/10 19:16,2018/12/10 19:16,0:07:45,0:15:30,407,00,00,07,05,,,
★,-,19,2018/12/10 18:19,168-352-CAKE,29503,乗客アプリWeb（簡単予約）,5795,519,10,1,,2018/12/10 19:12,2018/12/10 19:37,35.454389 139.630904,横浜ランドマークタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/12/10 19:19,2018/12/10 19:19,2018/12/10 19:29,2018/12/10 19:46,2018/12/10 19:19,2018/12/10 19:19,0:25:18,0:25:18,,00,00,,,,,
★,-,19,2018/12/10 18:23,119-602-SUN 119-603-SUN 119-601-SUN,29513,乗客アプリ（簡単予約）,8771,826,1,3,,2018/12/10 19:23,2018/12/10 19:39,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.452963 139.642093,横浜赤レンガ倉庫,2018/12/10 19:23,2018/12/10 19:23,2018/12/10 19:36,2018/12/10 19:42,2018/12/10 19:23,2018/12/10 19:23,0:16:04,0:48:12,,00,00,,,,,
★,-,19,2018/12/10 18:29,168-339-CAKE,29525,乗客アプリWeb（地図から）,8910,890,4,2,,2018/12/10 19:20,2018/12/10 19:25,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 19:29,2018/12/10 19:29,2018/12/10 19:39,2018/12/10 19:29,2018/12/10 19:29,2018/12/10 19:29,0:05:24,0:10:48,,00,00,,,,,
★,-,19,2018/12/10 18:54,077-034-ORANGE,29562,乗客アプリ（Myルートから）,5037,839,1,1,,2018/12/10 19:11,2018/12/10 19:30,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/12/10 19:10,2018/12/10 19:10,2018/12/10 19:32,2018/12/10 19:32,2018/12/10 19:03,2018/12/10 19:03,0:19:01,0:19:01,,00,07,,,,,
★,-,19,2018/12/10 18:55,142-186-STAR 000-775-BLUE,29564,乗客アプリ（簡単予約）,1253,509,3,2,,2018/12/10 19:14,2018/12/10 19:31,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 19:18,2018/12/10 19:18,2018/12/10 19:38,2018/12/10 19:35,2018/12/10 19:05,2018/12/10 19:05,0:16:59,0:33:58,,00,09,,,,,
-,-,19,2018/12/10 19:01,052-845-STRAWBERRY,29568,まちかど端末（乗降ポイントから）,0,793,15,1,,2018/12/10 19:19,2018/12/10 19:27,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 19:21,2018/12/10 19:21,2018/12/10 19:31,2018/12/10 19:34,,2018/12/10 19:01,0:08:27,0:08:27,,00,18,,,,,
★,-,19,2018/12/10 19:01,037-344-YELLOW,29569,乗客アプリ（Myルートから）,5719,610,6,1,,2018/12/10 19:20,2018/12/10 19:38,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/12/10 19:23,2018/12/10 19:23,2018/12/10 19:38,2018/12/10 19:40,2018/12/10 19:11,2018/12/10 19:11,0:17:49,0:17:49,,00,09,,,,,
-,-,19,2018/12/10 19:01,029-202-GREEN,29570,まちかど端末（店舗から）,0,936,4,1,,2018/12/10 19:08,2018/12/10 19:14,35.450447 139.635947,馬車道駅（みなとみらい線）,35.453715 139.638133,横浜ワールドポーターズ,2018/12/10 19:14,2018/12/10 19:14,2018/12/10 19:19,2018/12/10 19:19,,2018/12/10 19:01,0:06:23,0:06:23,,00,06,,,,,
-,-,19,2018/12/10 19:06,113-944-SUN,29575,乗客アプリ（地図から）,8908,788,5,1,,2018/12/10 19:17,2018/12/10 19:19,35.443908 139.635249,イセザキ・モール,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/12/10 19:20,2018/12/10 19:20,2018/12/10 19:26,2018/12/10 19:26,,2018/12/10 19:06,0:02:49,0:02:49,,00,10,,,,,
★,-,19,2018/12/10 19:12,118-739-SUN,29584,乗客アプリ（目的地から）,5470,933,10,1,,2018/12/10 19:20,2018/12/10 19:25,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/12/10 19:22,2018/12/10 19:22,2018/12/10 19:27,2018/12/10 19:27,2018/12/10 19:22,2018/12/10 19:22,0:04:52,0:04:52,,00,00,,,,,
★,-,19,2018/12/10 19:15,069-432-BANANA,29586,乗客アプリ（地図から）,4596,113,11,1,,2018/12/10 19:23,2018/12/10 19:29,35.45435 139.631762,横浜ロイヤルパークホテル,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/12/10 19:25,2018/12/10 19:25,2018/12/10 19:32,2018/12/10 19:32,2018/12/10 19:25,2018/12/10 19:25,0:06:16,0:06:16,,00,00,,,,,
-,-,19,2018/12/10 19:16,062-265-BANANA,29588,まちかど端末（乗降ポイントから）,0,415,8,1,,2018/12/10 19:32,2018/12/10 19:40,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/12/10 19:34,2018/12/10 19:34,2018/12/10 19:42,2018/12/10 19:42,,2018/12/10 19:16,0:07:43,0:07:43,,00,16,,,,,
